Username,Comment Content,Reactions,Time Stamp,Post Url
Vickie Walker,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I fall off bikes but loved Cambodia
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/271611458560323
Julie Rowe,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/geoff.mathies.37?__cft__[0]=AZXM9jPpuIwAurAY_VRQRhPhXph87x5BpeXWJdX-SkuXllNOo1sqYfVeP06hFaZCty6pKKIvwF8D0E0_FHEKOsldZGj4d0OS13dK43E2cBjotOgmndzysHpgz93ZU07Fxv5rLEvP6RgwZsTfy9m9X_-X&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Geoff Mathies
    </span>
   </span>
  </a>
  what a fun day we had this day
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/271611458560323
Nathan Brayshaw,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I'll take a leisurely push-bike ride...wait for me? ""
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🙋‍♂️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tac/1/16/1f64b_200d_2642.png"" width=""16""/>
  </span>
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/271611458560323
Europe by River,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  A Greek temple in the Bavarian forest
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""👍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tfc/1/16/1f44d.png"" width=""16""/>
  </span>
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/269784465409689
Christine Sindely,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  My traditional Country....stunning part of Australia.
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/269258398795629
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  It is so beautiful Christine!
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/269258398795629
Melvin Loh,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Only spent a couple days in Edinburgh when I was there in 2004
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Robyne Elizabeth McNeill,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  It is such a lovely city to visit   Been there three Times  would love to go again but  time, distance and age are against me
 </div>
</div>
",2,11 w,https://facebook.com/APTouring/posts/268268752227927
Freda Fiscalini,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I have done all this and a bit more of this beautiful country,lovely memories
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🏴󠁧󠁢󠁳󠁣󠁴󠁿"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f3f4_e0067_e0062_e0073_e0063_e0074_e007f.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🏴󠁧󠁢󠁳󠁣󠁴󠁿"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f3f4_e0067_e0062_e0073_e0063_e0074_e007f.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🏴󠁧󠁢󠁳󠁣󠁴󠁿"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f3f4_e0067_e0062_e0073_e0063_e0074_e007f.png"" width=""16""/>
  </span>
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Sylvia McCann,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Love this City.
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Vivienne Hannemann,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Love Edinburgh
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So do we Vivienne! It is such an incredible city!
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Toni Johnson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Edinburgh and Sydney..my fave. cities
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such beautiful cities Toni! No wonder they are your favourites!
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Helen Robinson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Maybe one day I'll get there.
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Marie Lovett,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Did the Royal Mile when I visited.
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Lorraine Mccarthy,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We walked fantastic place to see love to go back
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Kris Anne Little,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful Scotland
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🏴󠁧󠁢󠁳󠁣󠁴󠁿"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f3f4_e0067_e0062_e0073_e0063_e0074_e007f.png"" width=""16""/>
  </span>
  !
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Lavinia Speed,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Awesome to visit
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
David Milne,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Great spot to explore
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Fook Kong Wong,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Aberdeen is better
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Penny Moutsoulas,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Tina Ellen Barton,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Sweet
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Ivy Ollier,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Look it
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Terry Wright,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🥲"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tec/1/16/1f972.png"" width=""16""/>
  </span>
  I can not get the page to open.
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/268268752227927
Bill Donald,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Athens of the North w
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""⚓"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t87/1/16/2693.png"" width=""16""/>
  </span>
  s
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😂"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td0/1/16/1f602.png"" width=""16""/>
  </span>
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/268268752227927
Janet Courtney,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Best go whilst you can,  if The Voice gets a YES it will either be locked up  or become too expensive as it will be claimed by the aboriginals.
 </div>
</div>
",2,11 w,https://facebook.com/APTouring/posts/267631658958303
Ann Ovcar,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/janet.courtney.3950?__cft__[0]=AZX1pkju4VSnmAmkyxHGhGmNErsT1LaLTSy2LLKURHdX25Pt5DVL0sHGQ6rsooBXT_THOMp5AogE4rjdSEK5uRTM0SNYg8G2kq2hu5DwSL6PZKOdAzExlZQ8hqs09Y6kaFHTk8N3iqj2__5laD_nh7S2&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Janet Courtney
    </span>
   </span>
  </a>
  so true - just like Ayres Rock
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
Janet Courtney,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/annieovcar?__cft__[0]=AZX1pkju4VSnmAmkyxHGhGmNErsT1LaLTSy2LLKURHdX25Pt5DVL0sHGQ6rsooBXT_THOMp5AogE4rjdSEK5uRTM0SNYg8G2kq2hu5DwSL6PZKOdAzExlZQ8hqs09Y6kaFHTk8N3iqj2__5laD_nh7S2&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Ann Ovcar
    </span>
   </span>
  </a>
  And Mt Warning in Northern NSW.
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
Angelica Sales-Lee,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I’m seriously stressing with our current APT booking
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Hi Helica,
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Sorry to hear this has happened.
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Would you be able to send me a private message with your booking number so I can look into this for you?
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  <a tabindex=""-1"">
  </a>
  Thanks -Sam
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/267631658958303
Vickie Walker,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We are off on a Kimberley cruise 2 weeks … so excited.
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So very exciting Vickie!
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
Connie Pretto,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  An absolute amazing APT holiday !!! That is actually me in the first photo !!! Great memories
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Oh how wonderful Connie!
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Cherrol Wundersitz,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Can't wait to visit there. Counting the sleeps.
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So exciting Cherrol!
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Sandy Dalzell,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/cherrol.wundersitz?__cft__[0]=AZX1pkju4VSnmAmkyxHGhGmNErsT1LaLTSy2LLKURHdX25Pt5DVL0sHGQ6rsooBXT_THOMp5AogE4rjdSEK5uRTM0SNYg8G2kq2hu5DwSL6PZKOdAzExlZQ8hqs09Y6kaFHTk8N3iqj2__5laD_nh7S2&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Cherrol
    </span>
   </span>
  </a>
  , I hope you loved it as much as we did!
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Sandy Dalzell,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  The oh so beautiful Cathedral Gorge?
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😁"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t4f/1/16/1f601.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""♥️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tac/1/16/2665.png"" width=""16""/>
  </span>
 </div>
</div>
",2,11 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Exactly right Sandy!
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Jennifer Dickenson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Will be there in 5 weeks time for our APT trip.Can’t wait so excited
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td4/1/16/1f606.png"" width=""16""/>
  </span>
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We can't wait to welcome you Jennifer!
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
Margaret O'Neill,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  APT, the Kimberley and Cathedral Gorge - awesome combination!
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  That's the one! Such an incredible place to visit.
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Dorne Ann,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Oh yes was Cathedral
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Craig Robertson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Just here i reckon
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Ann Lincoln,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful
 </div>
</div>
",,10 w,https://facebook.com/APTouring/posts/267631658958303
Dorne Ann,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Yes been there but can’t say for sure the name
 </div>
</div>
",,11 w,https://facebook.com/APTouring/posts/267631658958303
Sandy Dalzell,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So many beautiful memories of the Kimberley!! One of the many memories is on the first day of our tour, we stopped in the middle of nowhere as it was “time for a cuppa”. Our awesome driver/ guide
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/ragsy69?__cft__[0]=AZVSSm07KIAIUmxcvH18jLVK8r5-R3vZ5z6aUNlbKvfcIUEKu3ttwwwby_ztGHkv2TcbXpnNGlUcCbOpkSfbOnsInkw6u91T0Ux7y2BzCdFnusLm2oTGRoA4jPyuIAEsuS_wu3tYxdyq869PP4cv_Z0P&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Peter
    </span>
   </span>
  </a>
  , pulled up the side of the truck, brought out some
  <a tabindex=""-1"">
  </a>
  chairs and a table, put a tablecloth on it, brought out some little cakes and biscuits, hot tea and coffee. We were blown away!! Even in one of our big hikes, he carried a thermos, cups, tea &amp; coffee and biscuits in his backpack - amazing! I joked with him a few times about how I was sure he could even make us scones with jam and cream because he was awesome. I couldn’t believe it when we came back from a hike to one of the beautiful APT Wilderness Lodges and Pete had organised them to make scones with jam and cream for our afternoon tea. I was absolutely delighted (and a little embarrassed as I had really only been joking with him). This story is just an example of how ALL the APT guides go the extra mile to keep their tour group happy. Love you APT.
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""♥️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tac/1/16/2665.png"" width=""16""/>
  </span>
 </div>
</div>
",6,11 w,https://facebook.com/APTouring/posts/264966729224796
